1.607074571106438875e+09,-1.489203673205103495e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-6.880781054496765137e-02,2.273222039230620695e+01
1.607074571107650995e+09,-1.489203673205103495e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.544935345649719238e+00,2.403457039230620751e+01
1.607074571110585451e+09,-1.489203673205103495e+00,-1.000000000000000021e-02,1.900000000000000022e-01,-3.099999999999999978e-01,-1.106505203247070312e+01,2.400802039230620721e+01
1.607074571120844841e+09,-1.489203673205103495e+00,-2.000000000000000042e-02,5.899999999999999689e-01,-1.510000000000000009e+00,-1.001528549194335938e+01,2.268477039230620562e+01
1.607074571131139278e+09,-1.469203673205103478e+00,-5.000000000000000278e-02,1.149999999999999911e+00,-2.720000000000000195e+00,-9.922393798828125000e+00,1.990952039230620585e+01
1.607074571141608238e+09,-1.459203673205103247e+00,-8.999999999999999667e-02,1.639999999999999902e+00,-3.950000000000000178e+00,-9.996490478515625000e+00,1.792807039230620347e+01
1.607074571151627541e+09,-1.439203673205103229e+00,-1.400000000000000133e-01,2.100000000000000089e+00,-5.099999999999999645e+00,-9.995958328247070312e+00,1.607737039230619658e+01
1.607074571161691666e+09,-1.409203673205103424e+00,-2.000000000000000111e-01,2.580000000000000071e+00,-6.190000000000000391e+00,-1.003636741638183594e+01,1.413727039230620619e+01
1.607074571171794653e+09,-1.379203673205103620e+00,-2.700000000000000178e-01,3.080000000000000071e+00,-7.129999999999999893e+00,-1.001160240173339844e+01,1.230957039230621319e+01
1.607074571182069302e+09,-1.349203673205103371e+00,-3.499999999999999778e-01,3.430000000000000160e+00,-7.919999999999999929e+00,-9.951683998107910156e+00,1.123532039230620327e+01
1.607074571191316843e+09,-1.309203673205103335e+00,-4.400000000000000022e-01,3.740000000000000213e+00,-8.490000000000000213e+00,-9.927393913269042969e+00,9.790970392306203252e+00
1.607074571202142715e+09,-1.269203673205103300e+00,-5.300000000000000266e-01,3.970000000000000195e+00,-8.929999999999999716e+00,-9.790595054626464844e+00,8.206470392306204786e+00
1.607074571212215662e+09,-1.229203673205103264e+00,-6.199999999999999956e-01,4.240000000000000213e+00,-9.089999999999999858e+00,-9.220325469970703125e+00,5.687470392306201994e+00
1.607074571222056627e+09,-1.179203673205103442e+00,-7.099999999999999645e-01,4.360000000000000320e+00,-8.849999999999999645e+00,-7.170479297637939453e+00,2.825470392306204115e+00
1.607074571231763363e+09,-1.139203673205103406e+00,-7.900000000000000355e-01,4.419999999999999929e+00,-8.580000000000000071e+00,-4.473711013793945312e+00,-1.302796076937946523e-01
1.607074571242340565e+09,-1.099203673205103371e+00,-8.699999999999999956e-01,4.190000000000000391e+00,-7.879999999999999893e+00,-1.607365131378173828e+00,-2.081279607693798717e+00
1.607074571251968861e+09,-1.059203673205103335e+00,-9.399999999999999467e-01,3.919999999999999929e+00,-6.929999999999999716e+00,7.275787591934204102e-01,-3.932279607693797807e+00
1.607074571262250423e+09,-1.019203673205103300e+00,-1.000000000000000000e+00,3.540000000000000036e+00,-5.769999999999999574e+00,2.891273975372314453e+00,-4.972029607693798425e+00
1.607074571272412777e+09,-9.892036732051034953e-01,-1.040000000000000036e+00,3.100000000000000089e+00,-4.570000000000000284e+00,4.251177310943603516e+00,-4.850029607693791434e+00
1.607074571282556057e+09,-9.592036732051032466e-01,-1.080000000000000071e+00,2.609999999999999876e+00,-3.319999999999999840e+00,4.830520153045654297e+00,-3.766029607693800685e+00
1.607074571292537451e+09,-9.392036732051032288e-01,-1.100000000000000089e+00,2.140000000000000124e+00,-2.140000000000000124e+00,4.422235965728759766e+00,-1.797779607693800408e+00
1.607074571302658319e+09,-9.292036732051034420e-01,-1.110000000000000098e+00,1.639999999999999902e+00,-1.030000000000000027e+00,2.741920948028564453e+00,1.085720392306207316e+00
1.607074571312292099e+09,-9.092036732051034242e-01,-1.110000000000000098e+00,1.280000000000000027e+00,-1.100000000000000006e-01,5.236562490463256836e-01,3.072470392306204889e+00
1.607074571322543383e+09,-8.992036732051036374e-01,-1.100000000000000089e+00,1.010000000000000009e+00,6.500000000000000222e-01,-2.014685153961181641e+00,4.587470392306211231e+00
1.607074571332726955e+09,-8.992036732051036374e-01,-1.090000000000000080e+00,8.100000000000000533e-01,1.290000000000000036e+00,-3.741197109222412109e+00,5.334720392306212311e+00
1.607074571342853785e+09,-8.892036732051034065e-01,-1.070000000000000062e+00,6.400000000000000133e-01,1.750000000000000000e+00,-4.973908424377441406e+00,4.645720392306204261e+00
1.607074571352603436e+09,-8.792036732051036196e-01,-1.050000000000000044e+00,5.500000000000000444e-01,2.209999999999999964e+00,-5.120284080505371094e+00,2.487970392306212197e+00
1.607074571362624884e+09,-8.792036732051036196e-01,-1.020000000000000018e+00,3.800000000000000044e-01,2.709999999999999964e+00,-3.753704786300659180e+00,9.134539230621019357e-02
1.607074571372780561e+09,-8.792036732051036196e-01,-9.899999999999999911e-01,1.499999999999999944e-01,3.310000000000000053e+00,-1.729622125625610352e+00,-2.629529607693788407e+00
1.607074571382612705e+09,-8.792036732051036196e-01,-9.499999999999999556e-01,-1.499999999999999944e-01,4.110000000000000320e+00,6.475294232368469238e-01,-5.190029607693789515e+00
1.607074571392511606e+09,-8.892036732051034065e-01,-9.000000000000000222e-01,-5.799999999999999600e-01,5.059999999999999609e+00,3.635475397109985352e+00,-6.529029607693793480e+00
1.607074571402493477e+09,-8.992036732051036374e-01,-8.399999999999999689e-01,-1.139999999999999902e+00,6.280000000000000249e+00,5.476693630218505859e+00,-6.565529607693787462e+00
1.607074571412369728e+09,-9.192036732051036552e-01,-7.600000000000000089e-01,-1.800000000000000044e+00,7.610000000000000320e+00,6.500804424285888672e+00,-4.927279607693786367e+00
1.607074571422730684e+09,-9.392036732051032288e-01,-6.700000000000000400e-01,-2.439999999999999947e+00,9.099999999999999645e+00,5.994056701660156250e+00,-2.494529607693800610e+00
1.607074571433039427e+09,-9.692036732051034775e-01,-5.600000000000000533e-01,-3.020000000000000018e+00,1.056000000000000050e+01,3.753591537475585938e+00,6.509703923062082342e-01
1.607074571443212271e+09,-1.009203673205103513e+00,-4.500000000000000111e-01,-3.589999999999999858e+00,1.175999999999999979e+01,1.406220674514770508e+00,4.422720392306207060e+00
1.607074571453137159e+09,-1.049203673205103549e+00,-3.200000000000000067e-01,-3.950000000000000178e+00,1.267999999999999972e+01,-2.097178220748901367e+00,7.114720392306209895e+00
1.607074571463477850e+09,-1.089203673205103584e+00,-1.900000000000000022e-01,-4.099999999999999645e+00,1.298000000000000043e+01,-5.835765838623046875e+00,8.347970392306214293e+00
1.607074571473294020e+09,-1.129203673205103620e+00,-5.999999999999999778e-02,-3.979999999999999982e+00,1.265000000000000036e+01,-7.713572025299072266e+00,7.554220392306212339e+00
1.607074571483425379e+09,-1.159203673205103424e+00,5.999999999999999778e-02,-3.709999999999999964e+00,1.175000000000000000e+01,-8.058440208435058594e+00,4.943270392306207128e+00
1.607074571493308306e+09,-1.199203673205103460e+00,1.600000000000000033e-01,-3.430000000000000160e+00,1.075999999999999979e+01,-6.258230686187744141e+00,1.909570392306207953e+00
1.607074571503953457e+09,-1.229203673205103264e+00,2.600000000000000089e-01,-3.140000000000000124e+00,9.630000000000000782e+00,-3.654292583465576172e+00,-1.892429607693796978e+00
1.607074571513553858e+09,-1.259203673205103513e+00,3.499999999999999778e-01,-2.959999999999999964e+00,9.279999999999999361e+00,-4.061306416988372803e-01,-5.217129607693791193e+00
1.607074571523721457e+09,-1.289203673205103318e+00,4.400000000000000022e-01,-3.069999999999999840e+00,9.050000000000000711e+00,3.521978378295898438e+00,-6.814729607693795543e+00
1.607074571533819199e+09,-1.319203673205103566e+00,5.300000000000000266e-01,-3.250000000000000000e+00,9.089999999999999858e+00,6.085639953613281250e+00,-7.516679607693792065e+00
1.607074571543596268e+09,-1.359203673205103602e+00,6.300000000000000044e-01,-3.520000000000000018e+00,9.230000000000000426e+00,7.081692218780517578e+00,-6.798729607693789312e+00
1.607074571553683281e+09,-1.389203673205103406e+00,7.199999999999999734e-01,-3.740000000000000213e+00,9.390000000000000568e+00,7.283796310424804688e+00,-6.000929607693796797e+00
1.607074571563194275e+09,-1.429203673205103442e+00,8.100000000000000533e-01,-4.000000000000000000e+00,9.250000000000000000e+00,6.521956920623779297e+00,-4.268129607693791350e+00
1.607074571573709965e+09,-1.479203673205103264e+00,9.000000000000000222e-01,-4.169999999999999929e+00,8.929999999999999716e+00,5.453542232513427734e+00,-2.534129607693802466e+00
1.607074571583699942e+09,-1.519203673205103300e+00,9.899999999999999911e-01,-4.209999999999999964e+00,8.390000000000000568e+00,3.398725032806396484e+00,-1.896794607693799151e+00
1.607074571594021320e+09,-1.559203673205103335e+00,1.060000000000000053e+00,-4.209999999999999964e+00,7.709999999999999964e+00,2.200170040130615234e+00,-1.836510107693798410e+00
1.607074571604046822e+09,-1.599203673205103371e+00,1.129999999999999893e+00,-4.190000000000000391e+00,6.929999999999999716e+00,1.807537555694580078e+00,-2.351894607693794104e+00
1.607074571613714218e+09,-1.639203673205103406e+00,1.189999999999999947e+00,-4.120000000000000107e+00,6.179999999999999716e+00,1.978580713272094727e+00,-3.532029607693796258e+00
1.607074571623585701e+09,-1.679203673205103442e+00,1.250000000000000000e+00,-4.040000000000000036e+00,5.410000000000000142e+00,2.843815326690673828e+00,-4.971729607693795572e+00
1.607074571633621454e+09,-1.729203673205103264e+00,1.290000000000000036e+00,-4.089999999999999858e+00,4.629999999999999893e+00,3.809041261672973633e+00,-5.372129607693794107e+00
1.607074571643645287e+09,-1.769203673205103300e+00,1.340000000000000080e+00,-4.129999999999999893e+00,4.049999999999999822e+00,5.044223785400390625e+00,-5.720079607693799417e+00
1.607074571653896809e+09,-1.809203673205103335e+00,1.370000000000000107e+00,-4.160000000000000142e+00,3.350000000000000089e+00,5.537854671478271484e+00,-5.470029607693795981e+00
1.607074571664174080e+09,-1.849203673205103371e+00,1.399999999999999911e+00,-4.200000000000000178e+00,2.649999999999999911e+00,5.668859958648681641e+00,-4.413379607693794782e+00
1.607074571674033165e+09,-1.889203673205103406e+00,1.409999999999999920e+00,-4.250000000000000000e+00,1.909999999999999920e+00,4.919894695281982422e+00,-2.610429607693793841e+00
1.607074571684346437e+09,-1.929203673205103442e+00,1.429999999999999938e+00,-4.200000000000000178e+00,1.169999999999999929e+00,3.644345760345458984e+00,-8.316796076937893467e-01
1.607074571693904877e+09,-1.979203673205103264e+00,1.429999999999999938e+00,-4.080000000000000071e+00,2.999999999999999889e-01,2.005625724792480469e+00,1.042920392306208033e+00
1.607074571704295397e+09,-2.009203673205103513e+00,1.419999999999999929e+00,-3.850000000000000089e+00,-6.899999999999999467e-01,3.287952244281768799e-01,1.553770392306210724e+00
1.607074571713802099e+09,-2.049203673205103549e+00,1.409999999999999920e+00,-3.549999999999999822e+00,-1.699999999999999956e+00,-1.165150046348571777e+00,1.503720392306213682e+00
1.607074571724262953e+09,-2.079203673205103353e+00,1.379999999999999893e+00,-3.200000000000000178e+00,-2.729999999999999982e+00,-1.458590984344482422e+00,2.324703923062121369e-01
1.607074571734425068e+09,-2.109203673205103602e+00,1.340000000000000080e+00,-2.740000000000000213e+00,-3.819999999999999840e+00,-9.304203987121582031e-01,-2.230779607693793576e+00
1.607074571744485617e+09,-2.129203673205103620e+00,1.290000000000000036e+00,-2.359999999999999876e+00,-4.879999999999999893e+00,9.326696991920471191e-01,-5.022029607693787590e+00
1.607074571754188538e+09,-2.149203673205103637e+00,1.229999999999999982e+00,-2.029999999999999805e+00,-5.679999999999999716e+00,3.099831342697143555e+00,-7.628779607693784826e+00
1.607074571764524698e+09,-2.169203673205103655e+00,1.169999999999999929e+00,-1.770000000000000018e+00,-6.450000000000000178e+00,6.373943805694580078e+00,-9.527279607693781571e+00
1.607074571774484396e+09,-2.189203673205103229e+00,1.100000000000000089e+00,-1.649999999999999911e+00,-7.019999999999999574e+00,8.503918647766113281e+00,-9.975029607693793210e+00
1.607074571784465313e+09,-2.199203673205103460e+00,1.020000000000000018e+00,-1.550000000000000044e+00,-7.450000000000000178e+00,9.673419952392578125e+00,-9.605279607693798738e+00
1.607074571793872833e+09,-2.219203673205103478e+00,9.499999999999999556e-01,-1.459999999999999964e+00,-7.679999999999999716e+00,9.910372734069824219e+00,-7.786029607693796706e+00
1.607074571804293871e+09,-2.229203673205103264e+00,8.699999999999999956e-01,-1.389999999999999902e+00,-8.009999999999999787e+00,8.828716278076171875e+00,-5.204029607693799520e+00
1.607074571814586401e+09,-2.239203673205103495e+00,7.800000000000000266e-01,-1.250000000000000000e+00,-8.400000000000000355e+00,6.481715679168701172e+00,-2.328029607693795189e+00
1.607074571824610233e+09,-2.249203673205103282e+00,6.899999999999999467e-01,-1.010000000000000009e+00,-8.949999999999999289e+00,3.836459636688232422e+00,2.593953923061933509e-01
1.607074571834462166e+09,-2.259203673205103513e+00,5.999999999999999778e-01,-5.999999999999999778e-01,-9.550000000000000711e+00,1.256061077117919922e+00,1.750045392306206260e+00
1.607074571844815969e+09,-2.259203673205103513e+00,4.899999999999999911e-01,-1.100000000000000006e-01,-1.075999999999999979e+01,-6.825549602508544922e-01,1.919970392306213469e+00
1.607074571854565620e+09,-2.259203673205103513e+00,3.699999999999999956e-01,4.500000000000000111e-01,-1.190000000000000036e+01,-1.669157981872558594e+00,9.012203923062047650e-01
1.607074571864890337e+09,-2.249203673205103282e+00,2.399999999999999911e-01,9.899999999999999911e-01,-1.299000000000000021e+01,-1.458078026771545410e+00,-1.165529607693791547e+00
1.607074571875022650e+09,-2.229203673205103264e+00,1.000000000000000056e-01,1.429999999999999938e+00,-1.375999999999999979e+01,-1.185088381171226501e-01,-3.691779607693804977e+00
1.607074571884850502e+09,-2.219203673205103478e+00,-4.000000000000000083e-02,1.620000000000000107e+00,-1.400000000000000000e+01,1.950514554977416992e+00,-4.983529607693797381e+00
1.607074571894662142e+09,-2.199203673205103460e+00,-1.700000000000000122e-01,1.659999999999999920e+00,-1.365000000000000036e+01,4.122028350830078125e+00,-5.727279607693795960e+00
1.607074571904942036e+09,-2.179203673205103442e+00,-2.999999999999999889e-01,1.560000000000000053e+00,-1.280000000000000071e+01,5.232285976409912109e+00,-5.287029607693796152e+00
1.607074571915042162e+09,-2.169203673205103655e+00,-4.199999999999999845e-01,1.310000000000000053e+00,-1.176999999999999957e+01,5.643277168273925781e+00,-3.035029607693788822e+00
1.607074571925073147e+09,-2.159203673205103424e+00,-5.300000000000000266e-01,1.080000000000000071e+00,-1.073000000000000043e+01,4.424079895019531250e+00,-2.102960769379969008e-02
1.607074571935261250e+09,-2.149203673205103637e+00,-6.199999999999999956e-01,9.399999999999999467e-01,-9.800000000000000711e+00,1.703480243682861328e+00,3.326220392306207252e+00
1.607074571944910049e+09,-2.139203673205103406e+00,-7.099999999999999645e-01,9.499999999999999556e-01,-9.119999999999999218e+00,-9.524939656257629395e-01,6.462720392306207984e+00
1.607074571955214262e+09,-2.129203673205103620e+00,-8.100000000000000533e-01,1.080000000000000071e+00,-9.080000000000000071e+00,-4.542999267578125000e+00,9.195970392306207941e+00
1.607074571965236902e+09,-2.119203673205103389e+00,-9.000000000000000222e-01,1.399999999999999911e+00,-9.119999999999999218e+00,-7.567377090454101562e+00,1.082122039230619848e+01
1.607074571975341558e+09,-2.099203673205103371e+00,-9.899999999999999911e-01,1.810000000000000053e+00,-9.300000000000000711e+00,-9.584736824035644531e+00,1.124947039230620405e+01
1.607074571985205412e+09,-2.079203673205103353e+00,-1.080000000000000071e+00,2.229999999999999982e+00,-9.490000000000000213e+00,-9.947208404541015625e+00,1.101647039230621061e+01
1.607074571995471478e+09,-2.049203673205103549e+00,-1.179999999999999938e+00,2.740000000000000213e+00,-9.640000000000000568e+00,-1.000897121429443359e+01,9.414370392306210533e+00
1.607074572004888535e+09,-2.019203673205103300e+00,-1.280000000000000027e+00,3.180000000000000160e+00,-9.599999999999999645e+00,-9.702089309692382812e+00,7.675520392306201423e+00
