1.608644500647545338e+09,-1.591505067431352671e+00,2.000000000000000042e-02,-4.481413357055537006e+00,2.000000000000000042e-02,4.738527774810791016e+00
1.608644500654286385e+09,-1.591505067431352671e+00,2.000000000000000042e-02,0.000000000000000000e+00,-0.000000000000000000e+00,1.005006694793701172e+01
1.608644500657846928e+09,-1.593422543416209702e+00,2.000000000000000042e-02,-4.187481616781102423e-01,5.999999999999999778e-02,1.005210590362548828e+01
1.608644500662432909e+09,-1.597640990582895215e+00,2.999999999999999889e-02,-8.924817061799602547e-01,6.300000000000000044e-01,9.725831985473632812e+00
1.608644500667058229e+09,-1.601475942552609277e+00,4.000000000000000083e-02,-7.127012444671704250e-01,1.409999999999999920e+00,1.018310928344726562e+01
1.608644500672827482e+09,-1.607611865704152043e+00,5.000000000000000278e-02,-1.201322271306933143e+00,2.200000000000000178e+00,1.019855880737304688e+01
1.608644500677830219e+09,-1.615665264840551618e+00,5.999999999999999778e-02,-1.659464711933052561e+00,2.879999999999999893e+00,1.009194755554199219e+01
1.608644500682814360e+09,-1.625636139961808224e+00,8.000000000000000167e-02,-1.848273363883284004e+00,3.810000000000000053e+00,9.962924957275390625e+00
1.608644500688102245e+09,-1.637907986264893312e+00,1.000000000000000056e-01,-2.504103820793723845e+00,4.410000000000000142e+00,9.961818695068359375e+00
1.608644500693149090e+09,-1.649796337371007171e+00,1.300000000000000044e-01,-2.440812501726848271e+00,5.129999999999999893e+00,1.001291465759277344e+01
1.608644500697910547e+09,-1.664369154855920740e+00,1.600000000000000033e-01,-2.869885748344582765e+00,5.929999999999999716e+00,1.007726955413818359e+01
1.608644500703203440e+09,-1.682776924310548372e+00,1.900000000000000022e-01,-3.444469375624469976e+00,6.360000000000000320e+00,1.003932952880859375e+01
1.608644500708370924e+09,-1.696199256204547812e+00,2.300000000000000100e-01,-2.953845445843403361e+00,7.269999999999999574e+00,9.988227844238281250e+00
1.608644500712899685e+09,-1.715757511250089573e+00,2.600000000000000089e-01,-3.838711622392886991e+00,7.580000000000000071e+00,9.951889038085937500e+00
1.608644500717958450e+09,-1.735315766295631557e+00,3.099999999999999978e-01,-3.781206147524172501e+00,8.359999999999999432e+00,1.022663879394531250e+01
1.608644500723279715e+09,-1.758325478113916152e+00,3.499999999999999778e-01,-4.363993955156153959e+00,8.570000000000000284e+00,1.004995059967041016e+01
1.608644500728657961e+09,-1.779801209144315166e+00,3.900000000000000133e-01,-4.374945095134620487e+00,9.080000000000000071e+00,9.933233261108398438e+00
1.608644500733431578e+09,-1.801276940174714181e+00,4.400000000000000022e-01,-4.655799067748318087e+00,9.710000000000000853e+00,9.885031700134277344e+00
1.608644500737892628e+09,-1.825437137583913128e+00,4.899999999999999911e-01,-4.603425822659009903e+00,9.560000000000000497e+00,9.917910575866699219e+00
1.608644500743134022e+09,-1.849597334993111852e+00,5.400000000000000355e-01,-4.601126617970933808e+00,1.025999999999999979e+01,9.775721549987792969e+00
1.608644500748490810e+09,-1.875675008387167608e+00,5.899999999999999689e-01,-5.260313077833003170e+00,1.013000000000000078e+01,9.958987236022949219e+00
1.608644500753708124e+09,-1.900602196190309456e+00,6.400000000000000133e-01,-5.005850977279951763e+00,1.056000000000000050e+01,9.783272743225097656e+00
1.608644500758343458e+09,-1.930131326357108046e+00,6.999999999999999556e-01,-5.776509900430203182e+00,1.028999999999999915e+01,9.741566658020019531e+00
1.608644500763478041e+09,-1.954675018963278221e+00,7.500000000000000000e-01,-5.262970760369631407e+00,1.077999999999999936e+01,8.512726783752441406e+00
1.608644500768259287e+09,-1.982670168342191230e+00,8.000000000000000444e-01,-5.043604957715404957e+00,1.027999999999999936e+01,8.184562683105468750e+00
1.608644500773803473e+09,-2.012199298508989820e+00,8.499999999999999778e-01,-6.073067999172501175e+00,1.025999999999999979e+01,6.073383331298828125e+00
1.608644500778616428e+09,-2.037509981509102897e+00,9.000000000000000222e-01,-5.238881708947210392e+00,1.030000000000000071e+01,2.256190299987792969e+00
1.608644500783643723e+09,-2.064738140494073004e+00,9.499999999999999556e-01,-5.397380601318401361e+00,1.003999999999999915e+01,2.163033962249755859e+00
1.608644500788366318e+09,-2.091582804282071884e+00,1.000000000000000000e+00,-5.117707408965904037e+00,9.199999999999999289e+00,-4.560512006282806396e-01
1.608644500793829203e+09,-2.116509992085213288e+00,1.050000000000000044e+00,-5.120840648061282252e+00,9.050000000000000711e+00,-2.087573051452636719e+00
1.608644500798670769e+09,-2.138369218312583975e+00,1.090000000000000080e+00,-4.673713615862046922e+00,8.150000000000000355e+00,-4.473592758178710938e+00
1.608644500802951574e+09,-2.161762425327840020e+00,1.129999999999999893e+00,-4.667628645493387296e+00,7.730000000000000426e+00,-5.739334106445312500e+00
1.608644500808070183e+09,-2.185539127540067295e+00,1.159999999999999920e+00,-4.313999100036929768e+00,6.799999999999999822e+00,-7.591469764709472656e+00
1.608644500813924789e+09,-2.202796411403780574e+00,1.189999999999999947e+00,-3.487967171294721780e+00,6.110000000000000320e+00,-8.581524848937988281e+00
1.608644500818763494e+09,-2.221204180858408428e+00,1.219999999999999973e+00,-3.759814027495662181e+00,5.440000000000000391e+00,-8.919676780700683594e+00
1.608644500823452473e+09,-2.236543988737264677e+00,1.239999999999999991e+00,-3.151749659327828024e+00,4.690000000000000391e+00,-1.000016307830810547e+01
1.608644500828203917e+09,-2.249966320631264338e+00,1.260000000000000009e+00,-2.706733032950158879e+00,3.709999999999999964e+00,-9.910328865051269531e+00
1.608644500833365202e+09,-2.262238166934349426e+00,1.270000000000000018e+00,-2.308568982616388432e+00,3.040000000000000036e+00,-9.913774490356445312e+00
1.608644500838737011e+09,-2.271825546858634581e+00,1.290000000000000036e+00,-1.851313750101234890e+00,2.200000000000000178e+00,-9.841606140136718750e+00
1.608644500843871832e+09,-2.279495450798062706e+00,1.290000000000000036e+00,-1.679539979782768144e+00,1.419999999999999929e+00,-9.876020431518554688e+00
1.608644500848473787e+09,-2.284097393161719669e+00,1.300000000000000044e+00,-9.123195757269866313e-01,6.400000000000000133e-01,-9.813028335571289062e+00
1.608644500853497267e+09,-2.287548849934462503e+00,1.300000000000000044e+00,-6.548952249600704656e-01,-8.000000000000000167e-02,-9.883496284484863281e+00
1.608644500858860016e+09,-2.288699335525376632e+00,1.290000000000000036e+00,-2.395495589710831263e-01,-7.700000000000000178e-01,-1.013919734954833984e+01
1.608644500863634109e+09,-2.288315840328404960e+00,1.280000000000000027e+00,7.681815935045009647e-02,-1.520000000000000018e+00,-1.011815738677978516e+01
1.608644500868623972e+09,-2.284480888358690898e+00,1.270000000000000018e+00,7.617064159861518524e-01,-2.259999999999999787e+00,-1.001810646057128906e+01
1.608644500873517990e+09,-2.278344965207148576e+00,1.260000000000000009e+00,1.161106565224749199e+00,-2.959999999999999964e+00,-9.862318992614746094e+00
1.608644500879024744e+09,-2.273743022843491612e+00,1.239999999999999991e+00,9.773631709785739474e-01,-3.729999999999999982e+00,-9.888817787170410156e+00
1.608644500883643389e+09,-2.264155642919206457e+00,1.219999999999999973e+00,1.805918442805448665e+00,-4.419999999999999929e+00,-9.349628448486328125e+00
1.608644500889149189e+09,-2.253801272600978400e+00,1.189999999999999947e+00,2.191521261705869250e+00,-5.280000000000000249e+00,-8.163441658020019531e+00
1.608644500893796206e+09,-2.240378940706978739e+00,1.159999999999999920e+00,2.487950342599008380e+00,-6.200000000000000178e+00,-7.326944351196289062e+00
1.608644500899176359e+09,-2.223888647237208360e+00,1.129999999999999893e+00,3.576837351266058729e+00,-6.799999999999999822e+00,-6.446616649627685547e+00
1.608644500903499842e+09,-2.208932334555323340e+00,1.090000000000000080e+00,2.791781135152695548e+00,-7.719999999999999751e+00,-4.356686592102050781e+00
1.608644500908837080e+09,-2.190141069903724258e+00,1.050000000000000044e+00,3.846385071165908887e+00,-8.240000000000000213e+00,-6.274949550628662109e+00
1.608644500913872242e+09,-2.168665338873325243e+00,1.000000000000000000e+00,4.073429410922384974e+00,-8.890000000000000568e+00,-3.752208709716796875e+00
1.608644500919226408e+09,-2.149107083827783260e+00,9.499999999999999556e-01,3.942201324933294337e+00,-1.002999999999999936e+01,-3.483883619308471680e+00
1.608644500924146652e+09,-2.124179896024641856e+00,9.000000000000000222e-01,4.820739741399262535e+00,-1.033999999999999986e+01,-3.897441625595092773e+00
1.608644500929376364e+09,-2.100786689009385810e+00,8.399999999999999689e-01,4.848936088802396682e+00,-1.157000000000000028e+01,-2.340854644775390625e+00
1.608644500934106827e+09,-2.075092510812301061e+00,7.800000000000000266e-01,4.963120308959442895e+00,-1.196000000000000085e+01,-3.283279418945312500e+00
1.608644500939230442e+09,-2.046713866236416823e+00,7.199999999999999734e-01,5.914761601034066452e+00,-1.301999999999999957e+01,-2.692013740539550781e+00
1.608644500944109201e+09,-2.015650755281732653e+00,6.500000000000000222e-01,5.818772298230343587e+00,-1.341999999999999993e+01,-1.492420077323913574e+00
1.608644500949527502e+09,-1.987272110705848194e+00,5.799999999999999600e-01,5.856556901161704687e+00,-1.475000000000000000e+01,-2.519782543182373047e+00
1.608644500954184532e+09,-1.953908028569335542e+00,5.000000000000000000e-01,6.614004308606841853e+00,-1.493999999999999950e+01,-3.309557437896728516e+00
1.608644500959339619e+09,-1.919009965644937088e+00,4.199999999999999845e-01,6.929887554022163165e+00,-1.567999999999999972e+01,-2.343689918518066406e+00
1.608644500964214325e+09,-1.885262388311452986e+00,3.400000000000000244e-01,6.636080571971012532e+00,-1.742000000000000171e+01,-2.848183155059814453e+00
1.608644500969498158e+09,-1.850364325387054532e+00,2.500000000000000000e-01,7.222593748941879888e+00,-1.703000000000000114e+01,-4.023059844970703125e+00
1.608644500974420786e+09,-1.810480824902028107e+00,1.600000000000000033e-01,7.767262182214248689e+00,-1.782999999999999829e+01,-3.451588869094848633e+00
1.608644500979197502e+09,-1.775582761977629653e+00,7.000000000000000666e-02,7.601822119764015895e+00,-1.887999999999999901e+01,-2.607287645339965820e+00
1.608644500983833075e+09,-1.737616737477460038e+00,-2.999999999999999889e-02,7.473649430945671135e+00,-1.860000000000000142e+01,-4.251072883605957031e+00
1.608644500989190102e+09,-1.697349741795461942e+00,-1.199999999999999956e-01,7.683545837631925224e+00,-1.957999999999999829e+01,-5.088996887207031250e+00
1.608644500994704485e+09,-1.655165270128606814e+00,-2.200000000000000011e-01,8.138287026823840975e+00,-1.885000000000000142e+01,-4.702156066894531250e+00
1.608644500999479771e+09,-1.618733226416322779e+00,-3.200000000000000067e-01,7.994928408444921253e+00,-1.978000000000000114e+01,-4.419974803924560547e+00
1.608644501003943205e+09,-1.576932249946439102e+00,-4.099999999999999756e-01,7.737929332312604380e+00,-1.848999999999999844e+01,-4.782054424285888672e+00
1.608644501009541035e+09,-1.537432244658383906e+00,-5.000000000000000000e-01,7.867931337783685031e+00,-1.848000000000000043e+01,-5.435556888580322266e+00
1.608644501014517307e+09,-1.502150686537014224e+00,-5.999999999999999778e-01,7.054804555429697643e+00,-1.844000000000000128e+01,-5.920124530792236328e+00
1.608644501019838572e+09,-1.460733205264101775e+00,-6.899999999999999467e-01,8.386478100458711893e+00,-1.807999999999999829e+01,-6.084071159362792969e+00
1.608644501024753094e+09,-1.420466209582103678e+00,-7.700000000000000178e-01,7.601243127817964407e+00,-1.682999999999999829e+01,-3.872103452682495117e+00
1.608644501030037403e+09,-1.384034165869819866e+00,-8.499999999999999778e-01,7.866920648198457933e+00,-1.637000000000000099e+01,-4.475972175598144531e+00
1.608644501034425259e+09,-1.347602122157535831e+00,-9.300000000000000488e-01,7.215708866723699266e+00,-1.637999999999999901e+01,-3.919192314147949219e+00
1.608644501039723873e+09,-1.310019592854337667e+00,-1.010000000000000009e+00,7.538259910407023590e+00,-1.507000000000000028e+01,-3.905021667480468750e+00
1.608644501044657469e+09,-1.268218616384453767e+00,-1.080000000000000071e+00,7.544148141632526894e+00,-1.486999999999999922e+01,-2.776079654693603516e+00
1.608644501050243616e+09,-1.238689486217655178e+00,-1.149999999999999911e+00,6.768356127390785737e+00,-1.388000000000000078e+01,-2.211118459701538086e+00
1.608644501054280996e+09,-1.201106956914457013e+00,-1.219999999999999973e+00,7.069358372343764962e+00,-1.346000000000000085e+01,-2.924641370773315430e+00
1.608644501059629917e+09,-1.169276855565829942e+00,-1.280000000000000027e+00,6.918080703023728795e+00,-1.242999999999999972e+01,-1.345888853073120117e+00
1.608644501064152479e+09,-1.133228307050517358e+00,-1.340000000000000080e+00,6.803697576023473026e+00,-1.158999999999999986e+01,-1.013868451118469238e+00
1.608644501069539785e+09,-1.097946748929147676e+00,-1.399999999999999911e+00,7.119633406528426356e+00,-1.163000000000000078e+01,-2.255242913961410522e-01
1.608644501074712992e+09,-1.064582666792635024e+00,-1.449999999999999956e+00,6.264620967029436827e+00,-1.030000000000000071e+01,2.985332012176513672e-01
1.608644501080093622e+09,-1.033519555837950854e+00,-1.500000000000000000e+00,6.394823330208875944e+00,-9.699999999999999289e+00,-8.004152178764343262e-01
