386.4600,-0.0116,-1.5786,-0.0742,-1.5462,-0.0410,0.0056,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.2945,0.2439,0.2777,-0.0065,-0.0611,-0.0290,0.0000,0.3351,0.3431,0.0141,-0.0048,0.0000,0.0000,4.0137,3.3757,0.1523,-0.0515,0.0000
386.4620,-0.0117,-1.5786,-0.0742,-1.5462,-0.0410,0.0056,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.1497,0.1442,0.3003,-0.0062,-0.0352,-0.0447,0.0000,0.3352,0.3430,0.0141,-0.0048,0.0000,0.0000,4.0146,3.3746,0.1521,-0.0514,0.0000
386.4740,-0.0117,-1.5787,-0.0742,-1.5462,-0.0410,0.0056,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.4139,0.2123,0.2597,0.0032,-0.0545,-0.0803,0.0000,0.3356,0.3433,0.0142,-0.0048,0.0000,0.0000,4.0192,3.3773,0.1524,-0.0515,0.0000
386.4840,-0.0116,-1.5786,-0.0742,-1.5462,-0.0410,0.0056,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.2387,0.2324,0.2704,-0.0086,-0.0400,-0.0451,-0.0000,0.3358,0.3433,0.0141,-0.0048,0.0000,-0.0000,4.0210,3.3772,0.1523,-0.0515,0.0000
386.4960,-0.0117,-1.5786,-0.0742,-1.5462,-0.0409,0.0056,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.2651,0.2638,0.2672,-0.0018,-0.0624,-0.0303,0.0000,0.3355,0.3432,0.0141,-0.0048,0.0000,0.0000,4.0181,3.3762,0.1522,-0.0515,0.0000
386.5060,-0.0117,-1.5786,-0.0742,-1.5462,-0.0409,0.0056,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.2546,0.3013,0.2690,-0.0101,-0.0451,-0.0347,-0.0000,0.3357,0.3433,0.0142,-0.0048,0.0000,-0.0000,4.0206,3.3777,0.1524,-0.0515,0.0000
386.5180,-0.0116,-1.5786,-0.0742,-1.5462,-0.0410,0.0056,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.1798,0.2050,0.2649,-0.0005,-0.0498,-0.0527,-0.0000,0.3357,0.3433,0.0142,-0.0048,0.0000,-0.0000,4.0206,3.3777,0.1524,-0.0515,0.0000
386.5280,-0.0117,-1.5786,-0.0743,-1.5462,-0.0410,0.0056,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.3457,0.2495,0.2380,-0.0075,-0.0677,-0.0321,0.0000,0.3359,0.3434,0.0142,-0.0048,0.0000,0.0000,4.0221,3.3783,0.1525,-0.0515,0.0000
386.5380,-0.0117,-1.5786,-0.0742,-1.5462,-0.0410,0.0056,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.3123,0.2084,0.2539,0.0019,-0.0638,-0.0527,0.0000,0.3356,0.3432,0.0142,-0.0048,0.0000,0.0000,4.0197,3.3768,0.1524,-0.0515,0.0000
386.5500,-0.0116,-1.5786,-0.0742,-1.5462,-0.0410,0.0056,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.3367,0.2145,0.2379,-0.0222,-0.0510,-0.0505,-0.0000,0.3361,0.3434,0.0142,-0.0048,0.0000,-0.0000,4.0246,3.3788,0.1525,-0.0515,0.0000
386.5600,-0.0116,-1.5786,-0.0742,-1.5462,-0.0410,0.0056,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.3338,0.1810,0.2492,-0.0181,-0.0519,-0.0483,0.0000,0.3357,0.3433,0.0142,-0.0048,0.0000,0.0000,4.0207,3.3778,0.1524,-0.0515,0.0000
386.5720,-0.0117,-1.5786,-0.0742,-1.5462,-0.0410,0.0056,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.1821,0.2056,0.2118,-0.0271,-0.0521,-0.0239,-0.0000,0.3359,0.3434,0.0142,-0.0048,0.0000,-0.0000,4.0226,3.3787,0.1524,-0.0515,0.0000
386.5820,-0.0116,-1.5786,-0.0742,-1.5463,-0.0410,0.0056,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.3627,0.2567,0.2365,-0.0273,-0.0732,-0.0472,-0.0000,0.3355,0.3431,0.0141,-0.0048,0.0000,-0.0000,4.0176,3.3757,0.1522,-0.0515,0.0000
386.5940,-0.0117,-1.5786,-0.0742,-1.5462,-0.0410,0.0055,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.3884,0.2302,0.2829,-0.0033,-0.0544,-0.0495,0.0000,0.3357,0.3432,0.0142,-0.0048,0.0000,0.0000,4.0197,3.3768,0.1524,-0.0515,0.0000
386.6040,-0.0117,-1.5786,-0.0742,-1.5462,-0.0410,0.0056,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.2897,0.2010,0.2715,-0.0096,-0.0520,-0.0257,-0.0000,0.3359,0.3434,0.0142,-0.0048,0.0000,-0.0000,4.0226,3.3787,0.1525,-0.0515,0.0000
386.6140,-0.0116,-1.5787,-0.0742,-1.5462,-0.0410,0.0056,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.3501,0.2340,0.2736,-0.0290,-0.0410,-0.0187,0.0000,0.3358,0.3434,0.0142,-0.0048,0.0000,0.0000,4.0220,3.3782,0.1523,-0.0515,0.0000
386.6260,-0.0116,-1.5786,-0.0742,-1.5462,-0.0410,0.0056,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.3345,0.2021,0.2533,0.0047,-0.0761,-0.0508,-0.0000,0.3356,0.3433,0.0142,-0.0048,0.0000,-0.0000,4.0196,3.3777,0.1523,-0.0515,0.0000
386.6360,-0.0116,-1.5786,-0.0742,-1.5462,-0.0410,0.0056,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.2337,0.2023,0.2280,-0.0161,-0.0499,-0.0183,0.0000,0.3359,0.3434,0.0142,-0.0048,0.0000,0.0000,4.0223,3.3784,0.1526,-0.0516,0.0000
386.6480,-0.0116,-1.5786,-0.0742,-1.5462,-0.0410,0.0056,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.3772,0.2266,0.2377,-0.0015,-0.0460,-0.0472,-0.0000,0.3355,0.3432,0.0142,-0.0048,0.0000,-0.0000,4.0183,3.3763,0.1524,-0.0515,0.0000
