4141.5730,-0.0000,-2.0829,-0.0000,-1.5708,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.2385,5.3405,2.0207,0.3899,0.0845,0.1199,-0.0000,5.1023,2.1231,0.1498,-0.0408,0.0000,-0.0000,61.1049,20.8879,1.6118,-0.4395,0.0000
0.1428,253.0000,253.0000,253.0000,1.0000,3.3747,6.3951,7.1148,1.3919,1.3536,0.9291,4.5969,-8.1594,-0.1532,0.0000,0.0000,0.0000,0.0000,0.0000,25.2500,25.7500,27.6875,30.0625,31.3750,32.2500,0.6303,8.0000,7.0000,253.0000,253.0000,253.0000
0.7148,-1817990290942279676065034038760482877389039219855630405151490048.0000,19476237062270200348286639577325633536.0000,181234018998012840091147617558102730731063569463002009183616052970475636853524216317562511148673707314769370969802725349003073309991807927071883680749621959319773116204494492489514332990460956726058801480020787200.0000,0.0000,0.0000,-0.0000,2226439870996904682395752495770695806643217984803655040778784647836059496372395350983442432.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-188342575481845502398537328587970873020637507568604026008439676034648365259296961101711101249985234253877709077250016481376449160288178511875014640444209735096362589075759678349335876954722179065041260887542828485378867006239753219102549782026916986880.0000,-0.0000,-911464098170263916476826186311506188221880459862135577104232910440339973931374991657811360347422120382139498810224175348059199574160460008001683556774539749420445017833472.0000,-0.0000,0.0000,0.0000,0.0000
-438996159272345578967777178833518296746217046537601169615375147082471513905475617396685560893780373322396821094594502877648141431700345449349120.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-36030914725431857573753697802475536384.0000,60998756897180675366480408191851408919276685636018267308333114054168141354110729021238444755407619833724928.0000,0.0000,174297918468574939951776308111538415988849915819009662790394703603195224845612027906419328828130193673711897689082169419732261832345703261299938726239785894175705701215960563712.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.1497,-0.0408,0.0000,0.0000,61.1031,20.8878,1.6117,-0.4394,0.0000,-0.0000,-2.0829,0.0000,-1.5708,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1022,2.1230
0.5064,30.0625,31.3750,32.2500,0.6293,8.0000,7.0000,253.0000,253.0000,253.0000,253.0000,253.0000,253.0000,1.0000,3.3746,6.3951,7.1148,1.3919,1.3536,-1.9386,1.9293,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.2500,25.7500,27.6875
47.4703,0.0000,0.0000,26172119302980923081360151897108943159812666124088698797836400879885009999724792830323859388574889872823313325909614994384095966374363572642172679744870181402359084546451688923570688640310598721465513490906687925393825383601274730573662020879367337352161722651385251162616611185476239360.0000,68212266666953571372654771937346621823008996836275804464084269973982893690504091622877911635531262487744282513919752769621950986481327711410083332096.0000,-333960599772813595117819663390250186776929117502113266798979327587301572686089850184693350818910146137581926224638713271436067646003686290444248982230259670707321997506680473519978279775731202632210509988948227190161408.0000,-0.0000,133028498565366026057564184164047428145532827209968896755380675633957887407108760107502080356211399397790581730186493640792473771864315878575703192059609656992043812505496926533731627190086051092776193556905247662285653134016512.0000,0.0000,0.0000,0.0000,472248120589969370028221921490124731833592469470617898235592704569428187404148987639681259209943484566093976598150371740761273634127872.0000,-0.0000,0.0000,0.0000,0.0000,-2226439872078865964229235025808543090564397795784609777494530078220751161342335634339004416.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
359588520180041572940002657924878032221445750467112399629237202955811769688185557648590698951715759989977106903139545138428172135817523481553818470509304632193626403131851265874660545269583082556789005180220501615694389960507392.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8376477868930024635769462155282965660184947979872243628580840160333675654538409424146900340325529533867105447712717266043844748941923734095117549235452112465494044609923257343470164674370045130833920.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-7122178863244287502379976562837879182761502211022755620930253533088809503047320182404133482216921606047924224.0000,-9983686853769737199960354125429403838190098127310987170355326872111892015632319389924857667416617375169435872149700402881757184.0000,-8878943789196317596604716678613933643349445156316837968471086288727565292612563233376164865321480841138118403113898751958659506582918610970101147110980589555598544329072957950168969095214346243727226135077847583985524095003502450218713842784607528838752842967596385145946330041665191936.0000,-4309915584510875607291133952.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,5.1024,2.1231,0.1498,-0.0408,0.0000,-0.0000,61.1053,20.8884,1.6118,-0.4395,0.0000,0.0000,-2.0829,0.0000,-1.5708,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.2500,25.7500,27.6875,30.0625,31.3750,32.2500,0.6353,8.0000,7.0000,253.0000,253.0000,253.0000,0.4816,0.6527,0.0203,0.0000,0.0090,0.6383,-0.2905,1.3163,0.5063,-1.9386,1.9293,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-199479326108126013732416796252334630300026284739786823630571232524673537220635319222880970997760.0000,0.0000,7189462660767786833693643346578316678005740003688721098693727212162745367375729999136909263157423608387327395502648381585489920.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,1364206502613465455442610495324843187591737793525898326098088014354102678335364725663352572947852416028001720288143382233025134803306442824137199625667144882391890430051749954631261984763068547072.0000,0.0000,1291174695529649710529394974061051342899520624691169373557842308456063281200434086222142044234982983246788115300352.0000,0.0000,1938080269207579232557355327573059836637266652900048511994691584.0000,0.0000,0.0000,0.0000
26815622253327727564753426455675706764994849148843843420174055783292864644489556932764829424036835343281332236995847537186365439533975775062940452476944384.0000,-9983686853769737199960354125429403838190098127310987170355326872111892015632319389924857667416617375169435872149700402881757184.0000,-8878943789196317596604716678613933643349445156316837968471086288727565292612563233376164865321480841138118403113898751958659506582918610970101147110980589555598544329072957950168969095214346243727226135077847583985524095003502450218713842784607528838752842967596385145946330041665191936.0000,-4309915584510875607291133952.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-38490987964247006245293645963523531630853019950679254768125308167622094153084924287860155983077323706886847725181298652145125396913558194330740272391089899890289639523646859968148518344746028114070117884171038752768.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,665322664936366287743393642893058819106050196095080246439575552.0000,0.0000,27021295214245542347624383862724154007347591592800496047427268219648946347834717335228776592596702817409233553313826779862474465228979355474014283260440934649662439019909636750663218689882037644986123799078845596817607882314338759377948282040306630656.0000,-817953321636513694444180633971184052338565407137857536.0000,0.0000,-0.0000,-7122178863244287502379976562837879182761502211022755620930253533088809503047320182404133482216921606047924224.0000
0.0000,-1.5708,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,5.1020,2.1230,0.0000,0.0000,645405090114713832829169644760414774605586073273934632626003617200657985886486528.0000,-106763954429746302732769642387857993111293447557033032646359633000123240691850304870058898658237261512274744640574605879861530517175776544560000784429960621844486684660922422676072493490372608.0000,0.0000,0.0000,0.0000,0.0000,4142.0170,0.0000,-2.0829,0.0000
4142.0350,-0.0000,-2.0829,0.0000,-1.5708,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.2767,5.3057,2.0362,0.4149,0.0701,0.1054,-0.0000,5.1025,2.1232,0.1498,-0.0408,0.0000,-0.0000,61.1066,20.8897,1.6119,-0.4395,0.0000
4142.0450,-0.0000,-2.0829,-0.0000,-1.5708,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.2402,5.3162,2.0408,0.3849,0.1061,0.1026,-0.0000,5.1024,2.1232,0.1498,-0.0408,0.0000,-0.0000,61.1058,20.8888,1.6118,-0.4395,0.0000
4142.0570,-0.0000,-2.0829,-0.0000,-1.5708,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.2275,5.3222,2.0104,0.4031,0.1019,0.0799,0.0000,5.1022,2.1230,0.1497,-0.0408,0.0000,0.0000,61.1031,20.8870,1.6117,-0.4395,0.0000
4142.0670,-0.0000,-2.0829,0.0000,-1.5708,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.2144,5.4023,2.0570,0.3914,0.0998,0.0863,-0.0000,5.1023,2.1231,0.1497,-0.0408,0.0000,-0.0000,61.1048,20.8879,1.6117,-0.4394,0.0000
4142.0770,-0.0000,-2.0829,-0.0000,-1.5708,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.1726,5.3632,2.0258,0.3962,0.0803,0.0893,0.0000,5.1024,2.1231,0.1497,-0.0408,0.0000,0.0000,61.1057,20.8879,1.6117,-0.4395,0.0000
4142.0870,0.0000,-2.0829,0.0000,-1.5708,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.2209,5.3544,2.0140,0.3813,0.0825,0.1082,0.0000,5.1025,2.1232,0.1498,-0.0408,0.0000,0.0000,61.1070,20.8892,1.6118,-0.4395,0.0000
4142.0970,-0.0000,-2.0829,-0.0000,-1.5708,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.1653,5.3352,2.0175,0.3870,0.0827,0.1007,0.0000,5.1023,2.1230,0.1497,-0.0408,0.0000,0.0000,61.1039,20.8870,1.6117,-0.4394,0.0000
4142.1070,-0.0000,-2.0829,0.0000,-1.5708,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.2680,5.3822,2.0018,0.3833,0.0852,0.1073,0.0000,5.1027,2.1233,0.1498,-0.0408,0.0000,0.0000,61.1088,20.8902,1.6120,-0.4395,0.0000
4142.1190,0.0000,-2.0829,0.0000,-1.5708,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.2446,5.3606,2.0018,0.4040,0.0888,0.1124,0.0000,5.1021,2.1230,0.1497,-0.0408,0.0000,0.0000,61.1022,20.8870,1.6116,-0.4394,0.0000
4142.1290,0.0000,-2.0829,0.0000,-1.5708,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.2369,5.3325,2.0362,0.4046,0.0711,0.0959,0.0000,5.1023,2.1231,0.1497,-0.0408,0.0000,0.0000,61.1043,20.8882,1.6117,-0.4394,0.0000
4142.1390,0.0000,-2.0829,-0.0000,-1.5708,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.2156,5.3991,2.0591,0.4075,0.0838,0.0985,-0.0000,5.1022,2.1231,0.1497,-0.0408,0.0000,-0.0000,61.1031,20.8879,1.6118,-0.4395,0.0000
4142.1490,0.0000,-2.0829,-0.0000,-1.5708,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.2997,5.3582,2.0304,0.3939,0.0904,0.0893,0.0000,5.1025,2.1232,0.1498,-0.0408,0.0000,0.0000,61.1066,20.8888,1.6118,-0.4395,0.0000
