261.5990,-1.3647,-2.0965,-0.3118,-1.9591,0.9892,0.3912,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.6056,5.7695,3.3729,0.3510,-0.0295,0.0366,-0.0000,6.1587,3.3109,0.3111,-0.0431,0.0000,-0.0000,73.7564,32.5748,3.3488,-0.4636,0.0000
261.6110,-1.3647,-2.0965,-0.3118,-1.9591,0.9892,0.3912,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.5912,5.7547,3.3687,0.3433,-0.0419,0.0361,0.0000,6.1591,3.3111,0.3111,-0.0431,0.0000,0.0000,73.7603,32.5761,3.3488,-0.4636,0.0000
261.6210,-1.3647,-2.0965,-0.3118,-1.9590,0.9892,0.3912,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.5701,5.8639,3.4000,0.3212,-0.0452,0.0425,0.0000,6.1592,3.3113,0.3111,-0.0431,0.0000,0.0000,73.7622,32.5780,3.3489,-0.4637,0.0000
261.6310,-1.3647,-2.0965,-0.3119,-1.9591,0.9892,0.3912,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.5900,5.8049,3.3753,0.3060,-0.0168,0.0268,-0.0000,6.1588,3.3110,0.3111,-0.0431,0.0000,-0.0000,73.7568,32.5752,3.3488,-0.4636,0.0000
261.6430,-1.3647,-2.0965,-0.3118,-1.9591,0.9892,0.3912,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.5933,5.7700,3.3715,0.3422,-0.0362,0.0226,0.0000,6.1592,3.3112,0.3111,-0.0431,0.0000,0.0000,73.7621,32.5771,3.3488,-0.4637,0.0000
261.6530,-1.3647,-2.0965,-0.3118,-1.9591,0.9892,0.3912,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.5610,5.7906,3.3834,0.3306,-0.0161,0.0507,-0.0000,6.1588,3.3110,0.3111,-0.0431,0.0000,-0.0000,73.7571,32.5755,3.3488,-0.4637,0.0000
261.6650,-1.3647,-2.0965,-0.3118,-1.9591,0.9892,0.3912,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.6572,5.8172,3.4033,0.3566,-0.0188,0.0435,0.0000,6.1593,3.3112,0.3111,-0.0431,0.0000,0.0000,73.7633,32.5774,3.3489,-0.4637,0.0000
261.6750,-1.3647,-2.0965,-0.3118,-1.9591,0.9892,0.3912,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.6406,5.8044,3.3929,0.3367,-0.0167,0.0450,0.0000,6.1589,3.3110,0.3111,-0.0431,0.0000,0.0000,73.7588,32.5755,3.3488,-0.4637,0.0000
261.6870,-1.3647,-2.0965,-0.3118,-1.9591,0.9892,0.3912,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.6494,5.7514,3.3616,0.3271,-0.0190,0.0436,0.0000,6.1591,3.3111,0.3111,-0.0431,0.0000,0.0000,73.7609,32.5768,3.3488,-0.4636,0.0000
261.6970,-1.3647,-2.0965,-0.3118,-1.9591,0.9892,0.3912,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.6535,5.8019,3.3456,0.3509,-0.0181,0.0589,0.0000,6.1586,3.3109,0.3111,-0.0431,0.0000,0.0000,73.7541,32.5742,3.3488,-0.4636,0.0000
