959.004000,0.355668,-2.138607,-1.226979,-1.293423,1.333536,1.245629,-0.397456,0.271514,0.543664,-0.782456,-0.384989,1.045469,-2.513454,8.949090,5.894876,-0.272739,-0.469654,0.605046,-17.532862,-1.127075,-3.043910,0.519902,-5.964494,1.243688
959.014000,0.351649,-2.135877,-1.221559,-1.301129,1.329625,1.256112,-0.398255,0.267620,0.542322,-0.785599,-0.394636,1.042060,-2.322444,9.112267,6.055607,-0.260613,-0.397329,0.642205,-17.075790,-3.643021,-5.537009,0.412883,-6.347396,1.747768
959.024000,0.347669,-2.133210,-1.216010,-1.309044,1.325746,1.266511,-0.397605,0.268750,0.545714,-0.789024,-0.391397,1.047222,-2.348385,9.127386,5.782612,-0.262201,-0.469560,0.625392,-9.374685,-1.695306,-2.437398,0.654322,-3.342591,0.977127
959.034000,0.343746,-2.130533,-1.210458,-1.317106,1.321861,1.277009,-0.396808,0.264970,0.544364,-0.790028,-0.394637,1.046327,-2.350360,9.455091,5.762441,-0.170475,-0.392615,0.594931,-1.004910,0.420472,-2.005007,-1.039307,-0.128458,-0.271045
959.044000,0.339750,-2.127847,-1.204988,-1.324986,1.317996,1.287487,-0.398154,0.266409,0.541990,-0.778455,-0.386105,1.044401,-2.303213,9.296452,5.765024,-0.256593,-0.511501,0.653253,-4.351768,-1.630115,-2.849129,1.006337,-1.720556,1.002207
959.056000,0.335071,-2.124653,-1.198569,-1.334200,1.313237,1.300053,-0.398216,0.265293,0.542180,-0.786206,-0.389189,1.047961,-2.378522,9.403212,5.810830,-0.303862,-0.430457,0.593200,-3.896993,-0.096076,-4.627744,-0.155643,-2.616911,0.393847
959.066000,0.331127,-2.121995,-1.193191,-1.342130,1.309319,1.310578,-0.395336,0.265204,0.541444,-0.795297,-0.387330,1.046599,-2.728685,9.346401,5.998960,-0.280187,-0.447484,0.595547,-10.836757,3.010611,-6.408428,-1.079368,-4.646677,0.779494
959.076000,0.327203,-2.119417,-1.187757,-1.350332,1.305448,1.320896,-0.398032,0.265446,0.542275,-0.789070,-0.391238,1.049292,-2.502425,9.493915,6.051551,-0.194887,-0.369896,0.617738,-7.030934,0.995773,-6.141305,-1.553763,-2.866357,0.562187
959.086000,0.323207,-2.116714,-1.182288,-1.358033,1.301568,1.331444,-0.399816,0.264243,0.543855,-0.780624,-0.387149,1.050183,-2.443312,9.539948,6.001063,-0.250970,-0.460516,0.587414,-4.721555,0.783452,-6.612804,-0.394586,-2.522899,0.308174
959.098000,0.318433,-2.113555,-1.175711,-1.367320,1.296895,1.344104,-0.398460,0.267583,0.545800,-0.789994,-0.385922,1.041421,-2.508524,9.422815,5.833247,-0.279516,-0.451170,0.618274,-2.627904,1.545482,-4.487049,-0.576868,-1.912650,0.490719
959.108000,0.314428,-2.110931,-1.170330,-1.375259,1.293013,1.354472,-0.397951,0.268700,0.546584,-0.788886,-0.386484,1.045817,-2.445132,9.476239,5.774116,-0.209445,-0.456527,0.599780,1.324917,1.831476,-2.583795,-0.740178,0.288509,-0.282354
959.118000,0.310385,-2.108195,-1.165002,-1.383296,1.289104,1.364956,-0.398321,0.272353,0.546126,-0.786442,-0.389119,1.047567,-2.456991,8.811573,5.771932,-0.189911,-0.385124,0.619836,-12.155881,0.162386,-0.278070,-0.976129,-3.332518,0.833695
959.128000,0.306330,-2.105519,-1.159539,-1.391086,1.285200,1.375440,-0.396402,0.267211,0.542452,-0.785817,-0.387047,1.046519,-2.607562,9.216964,6.236523,-0.286200,-0.465742,0.609943,-17.163424,0.836451,-9.625884,-0.481540,-6.991358,1.755836
959.138000,0.302336,-2.102813,-1.153985,-1.398814,1.281307,1.385832,-0.397684,0.266466,0.544052,-0.791928,-0.383665,1.048005,-2.417228,9.243756,5.967284,-0.269626,-0.465115,0.618956,-8.067778,-0.132310,-5.660393,-0.076334,-3.538486,1.030491
959.148000,0.298341,-2.100178,-1.148509,-1.406825,1.277460,1.396298,-0.397961,0.263105,0.543855,-0.793887,-0.385162,1.048889,-2.403079,9.456884,5.853779,-0.209759,-0.449810,0.598714,0.513751,1.274816,-3.475497,-0.709121,-0.113328,-0.188988
959.158000,0.294428,-2.097449,-1.143094,-1.414896,1.273623,1.406808,-0.397642,0.266297,0.544967,-0.787934,-0.392361,1.047906,-2.328883,9.297295,5.814204,-0.176573,-0.411111,0.599032,-0.894162,0.427474,-1.916361,-0.883899,-0.050180,-0.226532
959.170000,0.289689,-2.094134,-1.136715,-1.424139,1.268987,1.419381,-0.396880,0.267090,0.543981,-0.784121,-0.392076,1.051808,-2.401557,8.965637,6.026852,-0.254158,-0.407494,0.571599,-14.473498,-0.255291,-5.794332,-0.711705,-5.420041,0.984198
959.180000,0.285741,-2.091476,-1.131330,-1.431924,1.265071,1.429941,-0.396878,0.265570,0.542947,-0.792831,-0.389065,1.048262,-2.532479,9.105619,5.948273,-0.230337,-0.479162,0.544274,-9.215571,2.333120,-4.516495,-0.724549,-3.223876,0.075977
959.190000,0.281761,-2.088793,-1.125834,-1.439930,1.261239,1.440306,-0.390948,0.261083,0.534738,-0.787468,-0.384309,1.032295,-2.070368,8.474365,5.755725,-0.137945,-0.428348,0.560942,-13.698957,2.745570,-7.789385,-1.386542,-4.553142,1.497868
959.200000,0.277826,-2.086213,-1.120396,-1.447777,1.257314,1.450574,-0.387676,0.255386,0.532830,-0.764036,-0.380770,1.022854,-1.954541,8.963724,5.420313,-0.164018,-0.403475,0.540298,6.761323,3.807619,-3.985305,-1.620083,1.625842,-0.517937
959.210000,0.273989,-2.083612,-1.115060,-1.455204,1.253591,1.460758,-0.383212,0.258636,0.526734,-0.754534,-0.375842,1.010551,-1.986457,8.277781,5.230649,-0.256012,-0.407624,0.522525,-3.617371,3.245122,-1.874082,-1.038178,-2.010373,0.469299
959.220000,0.270225,-2.081073,-1.109839,-1.462651,1.249810,1.470791,-0.376850,0.253246,0.518924,-0.753761,-0.365157,0.992609,-2.015649,8.199904,5.311336,-0.224789,-0.472751,0.569042,-6.708479,2.934419,-2.634510,-0.420585,-2.541131,1.287640
959.232000,0.265799,-2.078096,-1.103688,-1.471700,1.245476,1.482543,-0.373696,0.251228,0.510272,-0.740967,-0.361264,0.979978,-1.799382,7.957010,5.210353,-0.181079,-0.455587,0.494970,-7.875865,1.485062,-0.148242,-0.069393,-2.074266,0.409635
959.242000,0.262115,-2.075637,-1.098763,-1.479117,1.241860,1.492259,-0.368459,0.246272,0.496113,-0.723738,-0.358207,0.968307,-1.741691,7.850367,5.646567,-0.155798,-0.392045,0.470809,-21.491025,-0.051538,-6.877789,-0.760114,-6.975378,1.606569
959.252000,0.258435,-2.073268,-1.093743,-1.486183,1.238352,1.501847,-0.363676,0.240809,0.491745,-0.712190,-0.356070,0.949442,-1.568706,8.077688,5.517646,-0.245769,-0.399862,0.518501,-12.725232,-2.163869,-6.899923,0.151268,-5.392752,1.843030
959.262000,0.254801,-2.070908,-1.088838,-1.493182,1.234822,1.511195,-0.359612,0.239148,0.487135,-0.710678,-0.346161,0.937476,-1.236248,8.043824,5.347072,-0.203439,-0.406261,0.521960,-7.048848,-5.364308,-3.515360,1.289507,-2.770094,1.263506
959.274000,0.250512,-2.068113,-1.083111,-1.501704,1.230752,1.522408,-0.348119,0.232326,0.478384,-0.697851,-0.341947,0.922274,-1.539949,8.352266,5.236370,-0.168634,-0.420931,0.483066,2.570800,-0.277119,-1.373143,0.065025,0.714039,-0.424060
959.284000,0.247032,-2.065785,-1.078414,-1.508673,1.227350,1.531526,-0.341598,0.230302,0.470297,-0.678104,-0.340368,0.903504,-1.581844,8.367722,5.249225,-0.108465,-0.368998,0.533719,3.431358,0.065018,-0.644034,-0.683849,1.546695,-0.190211
959.294000,0.243654,-2.063450,-1.073840,-1.515313,1.224003,1.540371,-0.334755,0.226943,0.461656,-0.666430,-0.328798,0.894536,-1.884249,8.127676,5.518594,-0.194023,-0.467577,0.479551,-10.945026,2.857481,-7.123343,-0.708976,-4.258303,1.146857
