1501.886000,0.206017,-2.038140,-1.022182,-1.589782,1.187107,1.639654,-0.275984,0.181239,0.371974,-0.548433,-0.263539,0.723280,-1.273098,8.066650,5.326907,-0.155853,-0.400285,0.394569,-2.028924,-1.775614,-6.258098,0.139334,-1.567278,-0.003663
1501.896000,0.203272,-2.036318,-1.018473,-1.595308,1.184498,1.646907,-0.269626,0.181437,0.366256,-0.535373,-0.261395,0.707270,-1.204037,7.551686,5.204726,-0.088111,-0.404594,0.400525,-9.545461,-2.326205,-3.742148,0.438630,-2.573789,0.531284
1501.906000,0.200612,-2.034513,-1.014850,-1.600648,1.181926,1.653875,-0.263600,0.180047,0.364088,-0.517473,-0.260172,0.685007,-1.104691,7.334290,4.840332,-0.088615,-0.352961,0.435005,-3.842005,-3.420863,2.757819,0.796389,-0.075970,0.064184
1501.916000,0.198035,-2.032752,-1.011350,-1.605733,1.179395,1.660634,-0.257521,0.174035,0.352048,-0.504609,-0.249514,0.673861,-1.015817,7.290540,5.094722,-0.163909,-0.373700,0.438383,-12.287316,-5.259661,-4.161238,1.046852,-4.311539,1.817084
1501.926000,0.195495,-2.031040,-1.007869,-1.610696,1.176954,1.667247,-0.250509,0.168564,0.344324,-0.494501,-0.249236,0.664953,-1.290770,7.456239,5.130302,-0.165844,-0.386940,0.426873,-9.974971,-1.685155,-4.841466,0.119641,-3.788359,1.401194
1501.938000,0.192582,-2.029059,-1.003767,-1.616499,1.174048,1.675131,-0.245846,0.162722,0.335727,-0.488238,-0.243090,0.647377,-1.325119,7.588558,5.186309,-0.137061,-0.369835,0.419469,-8.124237,-0.955228,-5.462852,-0.355659,-3.145181,1.053577
1501.948000,0.190115,-2.027482,-1.000375,-1.621319,1.171694,1.681598,-0.237599,0.161094,0.327084,-0.481339,-0.236537,0.633033,-1.554017,7.410444,5.109840,-0.156677,-0.413576,0.378176,-10.804897,2.328048,-5.073066,-0.725111,-3.997102,0.905860
1501.958000,0.187800,-2.025876,-0.997148,-1.626151,1.169362,1.687857,-0.232893,0.154363,0.321000,-0.469986,-0.231049,0.617477,-1.722569,7.876925,5.130958,-0.076008,-0.369593,0.380956,0.014037,4.971164,-2.945214,-1.851303,0.089731,-0.803865
1501.968000,0.185462,-2.024342,-0.993989,-1.630836,1.167102,1.693934,-0.229660,0.152971,0.311104,-0.452767,-0.227931,0.605344,-1.543189,7.832984,5.172081,-0.035423,-0.359079,0.404714,-1.191847,2.716372,-3.363498,-1.424208,0.055702,-0.417936
1501.980000,0.182743,-2.022538,-0.990318,-1.636167,1.164368,1.700986,-0.221712,0.150028,0.305562,-0.436221,-0.215627,0.587576,-1.742710,7.710117,4.999219,-0.087753,-0.397593,0.417671,0.089923,4.921669,-1.508775,-1.365937,0.160104,-0.256937
1501.990000,0.180537,-2.021057,-0.987334,-1.640474,1.162217,1.706784,-0.219888,0.149398,0.295621,-0.430557,-0.208731,0.575139,-1.531649,7.094176,5.122489,-0.075689,-0.416799,0.410089,-17.207514,2.413343,-6.013682,-0.908595,-5.242275,1.966578
1502.000000,0.178392,-2.019606,-0.984501,-1.644613,1.160122,1.712542,-0.213276,0.140053,0.290703,-0.421839,-0.210376,0.559711,-1.460372,7.769413,5.092792,-0.100459,-0.348633,0.366631,-0.465039,2.014631,-4.082096,-1.219345,-0.699622,-0.408307
1502.010000,0.176259,-2.018168,-0.981677,-1.648733,1.158020,1.718081,-0.208330,0.139986,0.281743,-0.416374,-0.200092,0.544064,-1.336751,7.425747,5.212075,-0.065457,-0.352124,0.383585,-11.223190,0.468517,-7.313916,-1.131835,-3.862754,1.154555
1502.020000,0.174221,-2.016783,-0.978894,-1.652815,1.156072,1.723459,-0.205808,0.136467,0.278897,-0.406035,-0.195444,0.531490,-0.992931,7.327954,4.988921,-0.056105,-0.392065,0.368178,-6.280928,-3.349767,-2.958859,0.840954,-1.664820,0.365118
1502.032000,0.171848,-2.015218,-0.975681,-1.657651,1.153718,1.729671,-0.195760,0.134746,0.266403,-0.391425,-0.188250,0.516255,-1.295173,6.895550,5.234681,-0.026988,-0.358505,0.357967,-23.830319,0.729193,-9.580509,-1.395182,-7.379957,2.401420
1502.042000,0.169989,-2.013922,-0.972991,-1.661585,1.151853,1.734735,-0.190904,0.126435,0.259850,-0.375577,-0.188321,0.504723,-1.246708,7.349903,5.144580,-0.022236,-0.326977,0.348132,-10.282811,0.311698,-6.255666,-1.237363,-3.142020,0.568058
1502.052000,0.168068,-2.012666,-0.970345,-1.665304,1.149990,1.739652,-0.187942,0.122098,0.253378,-0.360664,-0.183499,0.490883,-1.019568,7.403613,5.150213,-0.054181,-0.269366,0.317935,-8.953601,-2.290025,-7.149122,-1.120778,-3.386228,0.402790
1502.062000,0.166274,-2.011448,-0.967833,-1.668789,1.148179,1.744463,-0.178915,0.120792,0.246417,-0.349928,-0.171012,0.474171,-1.341889,7.227517,5.065412,-0.109834,-0.398383,0.367251,-11.712442,0.853264,-7.443239,-0.625469,-4.626228,1.651870
1502.074000,0.164188,-2.010014,-0.964902,-1.672932,1.146160,1.750074,-0.172471,0.117500,0.237894,-0.341233,-0.169449,0.456048,-1.400967,7.138540,5.005874,-0.114445,-0.344797,0.354701,-12.248878,1.861796,-6.961896,-1.400305,-4.890404,1.604061
1502.084000,0.162520,-2.008871,-0.962508,-1.676245,1.144463,1.754512,-0.168701,0.115124,0.229447,-0.333355,-0.167198,0.443676,-1.302951,6.951704,5.072114,-0.081007,-0.237350,0.334229,-18.082820,1.246103,-8.809510,-2.590003,-6.650026,2.041901
1502.094000,0.160829,-2.007785,-0.960290,-1.679479,1.142890,1.758866,-0.163714,0.105939,0.220618,-0.326774,-0.156529,0.429734,-1.213681,7.376192,5.043317,-0.049389,-0.332717,0.304626,-6.632976,0.458735,-6.106032,-1.061419,-2.601886,0.210185
1502.104000,0.159284,-2.006757,-0.958107,-1.682687,1.141290,1.763063,-0.157937,0.104855,0.213214,-0.314646,-0.153489,0.413953,-1.287547,7.441535,4.987406,-0.042341,-0.346782,0.359845,-3.214075,0.605499,-5.060727,-0.857150,-1.463779,0.438575
1502.114000,0.157689,-2.005709,-0.955991,-1.685830,1.139857,1.767156,-0.152869,0.102802,0.204854,-0.304943,-0.148274,0.401558,-1.424424,7.163527,5.107604,-0.039791,-0.352569,0.305764,-12.977749,2.688850,-10.216934,-1.852578,-5.006691,1.210697
1502.126000,0.155818,-2.004553,-0.953633,-1.689428,1.138153,1.771916,-0.150370,0.094872,0.196314,-0.283759,-0.139305,0.387765,-1.003291,7.181089,4.786189,0.022916,-0.348156,0.293905,-1.293979,-2.515336,-3.019759,0.384548,-0.096095,-0.816105
1502.136000,0.154368,-2.003606,-0.951769,-1.692285,1.136829,1.775662,-0.143843,0.093860,0.186665,-0.267355,-0.132329,0.376558,-1.002216,6.709652,4.853221,0.041865,-0.347692,0.317778,-13.745046,-2.854177,-7.395325,0.003726,-4.098993,1.169713
1502.146000,0.152918,-2.002686,-0.950003,-1.694893,1.135479,1.779397,-0.138730,0.087895,0.173399,-0.249139,-0.129792,0.367238,-1.178429,6.479257,5.038693,0.043879,-0.270266,0.347829,-24.377961,-1.219822,-13.787926,-1.966056,-8.218533,3.088291
1502.156000,0.151551,-2.001852,-0.948292,-1.697277,1.134242,1.782975,-0.134158,0.079536,0.167072,-0.232982,-0.117384,0.354959,-1.301898,6.833298,4.688570,-0.000797,-0.314341,0.355005,-6.112535,-0.616444,-6.190027,-0.689510,-2.515227,0.780832
1502.168000,0.149943,-2.000956,-0.946357,-1.699905,1.132921,1.787215,-0.133383,0.073495,0.153958,-0.215949,-0.104968,0.351290,-1.016838,6.627314,4.585733,-0.039775,-0.365668,0.333921,-7.511141,-4.541374,-6.755741,1.032763,-3.425791,1.132635
1502.178000,0.148648,-2.000261,-0.944865,-1.701985,1.131970,1.790629,-0.129292,0.068180,0.142077,-0.204970,-0.095696,0.343637,-1.041580,6.428082,4.532887,-0.001742,-0.406407,0.328710,-10.210922,-4.185722,-6.584175,1.397201,-3.761514,1.243550
1502.188000,0.147390,-1.999653,-0.943566,-1.703876,1.131040,1.794065,-0.124327,0.061452,0.129510,-0.186731,-0.089521,0.336929,-1.401152,6.230796,4.667074,0.001844,-0.379366,0.374770,-19.129739,-0.384958,-11.453309,-0.508032,-7.074320,3.013963
1502.198000,0.146202,-1.999035,-0.942301,-1.705586,1.130147,1.797410,-0.123458,0.054330,0.118456,-0.168494,-0.083341,0.334244,-1.283110,6.171838,4.434368,-0.008046,-0.277974,0.310107,-13.731295,-1.350978,-7.347933,-0.728524,-5.289903,1.386597
1502.208000,0.144954,-1.998546,-0.941108,-1.707144,1.129399,1.800720,-0.121438,0.045862,0.106297,-0.150176,-0.073505,0.329544,-1.500904,6.174972,4.352330,-0.000618,-0.249437,0.292236,-11.574121,1.355517,-6.034659,-1.586369,-4.546059,0.699075
1502.220000,0.143489,-1.998119,-0.939967,-1.708774,1.128654,1.804658,-0.123219,0.037083,0.089664,-0.129734,-0.057691,0.321646,-1.095518,6.227191,4.310372,0.055973,-0.266785,0.321974,-7.711532,-4.302476,-4.402044,0.351756,-2.698986,0.422562
1502.230000,0.142267,-1.997787,-0.939147,-1.709994,1.128109,1.807856,-0.118049,0.029701,0.075512,-0.111016,-0.046304,0.318815,-1.579140,6.178535,4.223511,0.075217,-0.281938,0.336494,-7.091188,1.471744,-2.852343,-0.918157,-2.156777,0.152327
1502.240000,0.141114,-1.997551,-0.938506,-1.710895,1.127720,1.811037,-0.118135,0.022730,0.063478,-0.088404,-0.035061,0.317108,-1.622558,6.123514,4.290710,0.057285,-0.306550,0.336944,-10.589562,1.615665,-5.650203,-0.958697,-3.788259,0.858109
1502.250000,0.139914,-1.997375,-0.937928,-1.711662,1.127439,1.814193,-0.117395,0.015873,0.047207,-0.068255,-0.024162,0.312649,-1.660118,6.022727,4.442652,0.048297,-0.316737,0.399973,-17.465360,1.029346,-10.434130,-1.242652,-6.583867,2.809119
1502.262000,0.138495,-1.997224,-0.937467,-1.712297,1.127230,1.817917,-0.119290,0.006136,0.033002,-0.045417,-0.012780,0.320596,-1.537918,5.525114,4.465832,0.082747,-0.313761,0.335080,-12.273750,-0.096475,-9.643960,-0.803977,-4.754019,1.207996
1502.272000,0.137320,-1.997265,-0.937161,-1.712669,1.127164,1.821106,-0.119655,-0.006216,0.022412,-0.024397,-0.001264,0.321471,-1.372005,5.135915,4.301378,0.111723,-0.179609,0.298459,8.502996,-2.674696,-2.315065,2.014440,2.471995,-2.221725
1502.282000,0.136108,-1.997364,-0.937036,-1.712767,1.127207,1.824262,-0.117361,-0.012019,0.011164,-0.003944,0.013704,0.318078,-1.462032,3.999942,4.189263,0.248360,0.023876,0.376761,2.954227,-3.483064,-7.007331,3.087950,-0.890754,0.331463
1502.292000,0.134932,-1.997536,-0.937032,-1.712617,1.127404,1.827497,-0.116247,-0.019185,-0.007265,0.030275,0.023734,0.325223,-1.694894,4.024216,3.711119,0.383310,0.042473,0.365783,-9.076802,-1.807710,-19.681596,1.817572,-8.202515,3.334176
1502.302000,0.133791,-1.997778,-0.937194,-1.712316,1.127620,1.830709,-0.118573,-0.022840,-0.019748,0.035493,0.024872,0.322299,-1.451547,3.806706,3.291926,0.483987,0.145432,0.351559,-10.462543,-4.120831,-16.494205,1.671652,-7.211585,2.642461
1502.314000,0.132362,-1.998106,-0.937488,-1.711816,1.127983,1.834644,-0.117718,-0.031600,-0.031840,0.054590,0.033438,0.322272,-1.726498,3.906937,3.108150,0.568671,0.233311,0.389751,-2.832259,-1.048552,-10.127451,0.532455,-3.438653,1.171334
1502.324000,0.131159,-1.998457,-0.937901,-1.711185,1.128346,1.837981,-0.120820,-0.039411,-0.042959,0.071079,0.043370,0.325794,-1.561374,4.007050,3.045737,0.652817,0.294118,0.336232,1.974610,-2.360148,-6.512078,0.656644,-0.792082,-0.713103
1502.334000,0.129912,-1.998940,-0.938457,-1.710443,1.128866,1.841273,-0.119345,-0.046106,-0.052306,0.093880,0.054838,0.327038,-1.663666,4.011987,2.953499,0.643737,0.352120,0.407002,4.218627,-2.302873,-4.650295,0.218413,-0.133826,-0.280276
1502.344000,0.128758,-1.999434,-0.939050,-1.709385,1.129398,1.844635,-0.121773,-0.052437,-0.063923,0.109923,0.065940,0.333603,-1.772450,4.071015,3.021296,0.721944,0.376483,0.371022,3.779185,-0.317059,-4.371157,-0.600068,0.546806,-1.173753
1502.354000,0.127522,-2.000025,-0.939703,-1.708187,1.130121,1.847972,-0.122679,-0.059067,-0.073801,0.129712,0.076885,0.339182,-1.842112,4.200992,2.797380,0.697779,0.383672,0.383933,12.608293,-0.301329,0.912936,-0.023285,3.456023,-2.333134
1502.366000,0.125994,-2.000796,-0.940752,-1.706549,1.131110,1.852128,-0.126221,-0.066976,-0.086690,0.149059,0.092946,0.349355,-1.993917,4.182320,2.847326,0.694591,0.325317,0.375017,9.951150,1.368166,-0.451592,-0.004803,2.502639,-2.075959
1502.376000,0.124708,-2.001485,-0.941669,-1.704981,1.132106,1.855551,-0.129892,-0.072781,-0.097533,0.168989,0.101585,0.353605,-1.702642,4.096713,2.757439,0.659005,0.277436,0.427861,10.291101,-3.482707,0.493401,1.992668,2.373700,-1.219084
1502.386000,0.123412,-2.002265,-0.942716,-1.703230,1.133184,1.859179,-0.129934,-0.078912,-0.108224,0.183374,0.105368,0.366984,-1.874887,4.240217,2.683534,0.664112,0.306156,0.369579,15.076416,-1.050936,3.005047,1.349012,4.052945,-2.809667
1502.396000,0.122089,-2.003046,-0.943847,-1.701360,1.134263,1.862794,-0.132867,-0.082037,-0.117407,0.197376,0.109703,0.373460,-1.900515,3.835021,2.770402,0.720692,0.401165,0.370597,2.870521,-0.023122,0.349303,-0.315701,0.742754,-1.564897
1502.406000,0.120767,-2.003888,-0.945123,-1.699328,1.135415,1.866564,-0.135595,-0.086586,-0.127754,0.210677,0.117739,0.376306,-1.927231,3.482079,2.770890,0.699497,0.418785,0.433310,-6.214184,-0.367537,-1.655130,-0.663326,-2.355824,0.459438
1502.418000,0.119132,-2.004969,-0.946706,-1.696693,1.136927,1.871163,-0.141382,-0.097826,-0.137768,0.229249,0.131612,0.384071,-1.696919,3.907025,2.730133,0.699342,0.361239,0.439943,4.990378,-4.414725,1.354694,1.458975,1.216791,-0.913349
1502.428000,0.117679,-2.006048,-0.948102,-1.694358,1.138283,1.875146,-0.144246,-0.104563,-0.143856,0.238071,0.141467,0.395779,-1.653498,3.910767,2.515380,0.719121,0.303356,0.431391,11.000640,-5.264779,6.812233,2.954168,3.951744,-2.144406
1502.438000,0.116297,-2.007103,-0.949582,-1.691780,1.139708,1.879117,-0.144763,-0.108284,-0.154572,0.249322,0.145168,0.406058,-2.027668,3.793076,2.507748,0.681421,0.345047,0.415550,6.990059,-0.647310,5.755341,1.129867,2.196263,-1.832733
1502.448000,0.114818,-2.008170,-0.951121,-1.689187,1.141217,1.883234,-0.148849,-0.116257,-0.165309,0.259665,0.150403,0.416886,-2.134363,4.136947,2.686311,0.719368,0.325496,0.401653,9.829460,0.374406,4.095025,0.842096,3.131909,-2.524788
1502.458000,0.113317,-2.009390,-0.952826,-1.686433,1.142729,1.887394,-0.153606,-0.116419,-0.171691,0.267872,0.159680,0.425614,-2.010522,3.654735,2.512893,0.710675,0.302647,0.490785,3.026312,-2.079861,5.896160,1.933621,1.422566,-0.680913
1502.470000,0.111479,-2.010829,-0.954942,-1.683071,1.144678,1.892627,-0.158404,-0.125508,-0.184061,0.280717,0.160420,0.439663,-2.008216,3.895258,2.522752,0.768178,0.389474,0.462648,8.437172,-2.158904,8.036320,1.259547,3.732143,-2.209613
1502.480000,0.109844,-2.012134,-0.956816,-1.680227,1.146345,1.897115,-0.160590,-0.131701,-0.192265,0.295227,0.171774,0.451288,-2.399435,4.172413,2.833500,0.749336,0.391584,0.457418,4.986168,2.260156,1.899825,-0.701157,1.622354,-1.649303
1502.490000,0.108234,-2.013500,-0.958735,-1.677189,1.148144,1.901769,-0.166062,-0.135366,-0.197017,0.308979,0.182292,0.463610,-2.449798,4.135187,2.781076,0.679111,0.288529,0.437340,4.439289,2.354784,1.571570,0.412671,0.760543,-1.488417
1502.500000,0.106539,-2.014852,-0.960789,-1.674135,1.149960,1.906497,-0.173864,-0.139535,-0.206108,0.320369,0.179224,0.474349,-2.107704,4.338840,2.663689,0.725928,0.360561,0.464704,13.162112,-2.847584,6.063272,1.591216,4.256176,-2.659263
